Survived,Pclass,Sex,Age,SibSp,Parch,Fare,FamilySize,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Officer,Title_Royalty
1,1,0,-2.1857311582876924,1,2,2.4029901895877646,3,0,1,0,0,0,0,0
1,1,1,-0.10463740114712752,0,0,1.5841789061771412,0,0,0,1,0,0,0,0
1,1,1,-0.9499856776813305,1,0,1.5442457810799908,1,0,0,0,0,1,0,0
0,2,0,0.04906228549545483,1,0,-0.16518916106092355,1,0,0,0,1,0,0,0
1,1,1,0.04906228549545483,0,0,0.49782998024351216,0,0,0,1,0,0,0,0
1,1,1,-0.41203677443229225,0,0,1.0259447039291216,0,0,0,1,0,0,0,0
1,1,1,-0.8731358343600393,2,2,4.634416897040849,4,0,0,1,0,0,0,0
0,2,1,-0.2583370877897099,1,1,-0.12491978668775715,2,0,1,0,0,1,0,0
0,3,0,-0.10463740114712752,0,0,-0.4894421904510968,0,0,1,0,1,0,0,0
0,2,0,1.0481102486722402,1,1,-0.11988611489111134,2,0,1,0,1,0,0,0
1,3,1,-0.2583370877897099,0,0,-0.4902797934380587,0,0,1,1,0,0,0,0
1,2,1,-0.41203677443229225,1,0,-0.12491978668775715,1,0,1,0,0,1,0,0
0,2,0,1.893458525206443,0,0,-0.36653603292675563,0,0,1,0,0,0,1,0
1,1,1,0.12591212881674602,0,2,2.671117778445337,2,0,1,1,0,0,0,0
1,1,1,0.8175607187083667,1,1,2.059693773056521,2,0,0,0,0,1,0,0
0,3,0,-0.5657364610748746,0,0,-0.5024451714361923,0,0,1,0,1,0,0,0
0,3,0,-0.1814872444684187,0,0,-0.4894421904510968,0,0,1,0,1,0,0,0
1,2,1,0.04906228549545483,0,0,-0.3997582667846179,0,1,0,1,0,0,0,0
1,2,1,-0.5657364610748746,1,1,-0.06451572512800753,2,0,1,0,0,1,0,0
0,3,0,-0.10463740114712752,8,2,0.7519458402879414,10,0,1,0,1,0,0,0
1,1,1,0.5101613454232019,0,0,2.0825124140450755,0,0,0,1,0,0,0,0
0,3,0,2.4314074284554814,0,0,-0.5228315422126077,0,0,1,0,1,0,0,0
1,2,1,0.5101613454232019,0,0,-0.3866707201133388,0,0,1,0,0,1,0,0
1,3,1,0.12591212881674602,1,1,-0.2351571990343002,2,0,1,0,0,1,0,0
1,1,1,-1.0268355210026217,0,1,0.5189714017894245,1,0,0,1,0,0,0,0
1,3,1,-0.10463740114712752,2,0,-0.18029017645086096,2,1,0,1,0,0,0,0
0,1,0,1.2402348569754682,0,0,-0.07458306872129913,0,0,1,0,1,0,0,0
0,1,0,0.6638610320657843,0,1,2.441497778832105,1,0,1,0,1,0,0,0
0,3,0,-1.0268355210026217,2,0,-0.2859972841804228,2,0,1,0,1,0,0,0
1,1,1,-0.10463740114712752,1,0,2.042579288947925,1,0,1,0,0,1,0,0
0,3,0,-0.10463740114712752,0,0,-0.4894421904510968,0,0,1,0,1,0,0,0
0,1,0,-0.027787557825836348,1,0,0.6925485130875209,1,0,1,0,1,0,0,0
1,1,1,0.8944105620296577,0,0,2.059693773056521,0,0,0,1,0,0,0,0
1,3,0,1.2018099353148226,0,0,-0.4863374216869257,0,0,1,0,1,0,0,0
0,1,0,1.2018099353148226,0,0,0.06635974158478332,0,0,1,0,1,0,0,0
1,2,0,-2.1027333275006983,1,1,-0.12491978668775715,2,0,1,0,0,0,0,0
1,1,1,-0.41203677443229225,3,2,4.647001076532463,5,0,1,1,0,0,0,0
0,2,0,-0.10463740114712752,0,0,-0.3866707201133388,0,0,1,0,1,0,0,0
0,2,0,-0.33518693111100106,0,0,-0.3866707201133388,0,0,1,0,1,0,0,0
0,2,0,0.5101613454232019,0,0,-0.3866707201133388,0,0,1,0,1,0,0,0
1,2,1,-0.41203677443229225,0,0,-0.3866707201133388,0,0,1,1,0,0,0,0
1,2,1,0.8175607187083667,0,0,-0.3866707201133388,0,0,1,1,0,0,0,0
1,3,1,-0.10463740114712752,1,0,-0.32425318983493084,1,0,1,0,0,1,0,0
1,3,0,-2.025883484179407,1,1,-0.32828012727224753,2,0,1,0,0,0,0,0
0,3,0,0.9712604053509489,0,0,-0.47400492578514347,0,0,1,0,1,0,0,0
0,3,0,-0.48888661775358344,0,0,-0.4626791642426904,0,0,1,0,1,0,0,0
0,1,0,-0.10463740114712752,0,0,0.05629239799149171,0,0,1,0,1,0,0,0
0,3,0,-1.1036853643239128,1,1,-0.5028639729296732,2,0,0,0,1,0,0,0
0,3,0,-0.33518693111100106,1,0,-0.29002422161773944,1,0,1,0,1,0,0,0
0,3,0,-0.10463740114712752,0,0,-0.5029485386158568,0,0,0,0,1,0,0,0
0,3,0,-0.10463740114712752,0,0,-0.45714212526638004,0,0,1,0,1,0,0,0
1,1,1,-0.5657364610748746,0,1,0.4589861417231558,1,0,1,1,0,0,0,0
0,2,1,0.6638610320657843,0,0,-0.3866707201133388,0,0,1,1,0,0,0,0
1,3,1,-0.10463740114712752,0,0,-0.48977642625839407,0,1,0,1,0,0,0,0
1,3,1,-0.10463740114712752,0,0,-0.48977642625839407,0,1,0,1,0,0,0,0
0,3,0,0.8175607187083667,1,4,-0.08666388103324908,5,0,1,0,1,0,0,0
0,2,0,-0.027787557825836348,1,0,-0.09027201697708476,1,0,0,0,1,0,0,0
0,3,1,1.2018099353148226,0,1,-0.3573908580066095,1,0,0,0,0,1,0,0
0,3,0,0.4333115021019107,0,0,-0.5064721088735089,0,0,1,0,1,0,0,0
0,3,0,-0.10463740114712752,1,0,-0.3363340021468808,1,1,0,0,1,0,0,0
0,3,0,0.04906228549545483,0,0,-0.5024451714361923,0,0,1,0,1,0,0,0
1,1,1,2.3545575851341902,1,0,0.8667135572514657,1,0,0,0,0,1,0,0
1,3,1,-0.10463740114712752,0,0,-0.5028639729296732,0,0,0,0,0,1,0,0
1,3,1,-0.10463740114712752,0,0,-0.49237782784290063,0,1,0,1,0,0,0,0
1,1,1,-0.41203677443229225,0,0,0.7469121684912956,0,0,0,0,0,1,0,0
1,1,0,-0.33518693111100106,1,0,0.4678796330534696,1,0,0,0,1,0,0,0
0,3,0,-0.8731358343600393,1,0,-0.5176307525123133,1,0,1,0,1,0,0,0
0,3,0,-0.7962859910387481,0,0,-0.4863374216869257,0,0,1,0,1,0,0,0
0,1,0,-0.5657364610748746,0,0,2.0825124140450755,0,0,0,0,1,0,0,0
0,3,1,-2.025883484179407,3,1,-0.22408312108167944,4,0,1,1,0,0,0,0
1,1,1,-0.10463740114712752,1,0,1.0060617003323709,1,0,0,0,0,1,0,0
1,3,1,-0.5657364610748746,0,0,-0.5024451714361923,0,0,1,1,0,0,0,0
0,1,0,-0.1814872444684187,0,2,3.610064686423428,2,0,0,0,1,0,0,0
0,3,0,-0.719436147717457,0,0,-0.5676312212027554,0,0,0,0,1,0,0,0
0,3,0,-0.7962859910387481,0,0,-0.4918744606632361,0,0,1,0,1,0,0,0
1,1,1,0.9712604053509489,0,0,3.9327230485884233,0,0,0,1,0,0,0,0
1,3,1,-2.1795831708219895,0,2,-0.33146744825388363,2,0,0,1,0,0,0,0
0,3,0,0.20276197213803718,0,0,-0.4888542575852486,0,0,1,0,1,0,0,0
1,1,1,0.4333115021019107,1,0,0.39858208016340624,1,0,1,0,0,1,0,0
0,3,0,-0.10463740114712752,0,0,-0.4894421904510968,0,0,1,0,1,0,0,0
0,2,0,-0.8731358343600393,0,0,0.8314778546749452,0,0,1,0,1,0,0,0
0,3,0,-2.1795831708219895,5,2,0.2958951755118318,7,0,1,0,0,0,0,0
1,2,1,0.5101613454232019,0,0,-0.3866707201133388,0,0,1,1,0,0,0,0
0,3,0,-0.10463740114712752,0,0,-0.49279662933638163,0,1,0,0,1,0,0,0
1,2,1,-0.9499856776813305,0,0,-0.40680540729992204,0,0,0,1,0,0,0,0
1,1,0,0.5101613454232019,1,2,1.7677408088510642,3,0,1,0,1,0,0,0
1,3,0,-0.6425863043961658,0,0,-0.49145565916975514,0,0,1,0,1,0,0,0
0,3,0,-0.10463740114712752,2,0,-0.4888542575852486,2,0,1,0,1,0,0,0
1,1,1,-0.48888661775358344,1,0,1.6323350375212924,1,0,0,1,0,0,0,0
1,3,1,-0.41203677443229225,0,2,-0.312172377522981,2,0,1,0,0,1,0,0
0,3,0,-0.5657364610748746,0,0,-0.49145565916975514,0,0,1,0,1,0,0,0
0,3,1,0.12591212881674602,0,0,-0.4902797934380587,0,0,1,1,0,0,0,0
0,2,0,1.2786597786361138,0,0,-0.12491978668775715,0,0,1,0,1,0,0,0
0,2,0,-0.48888661775358344,0,0,-0.43700743807979686,0,0,1,0,0,0,1,0
1,2,1,-0.10463740114712752,0,0,-0.393717860628643,0,0,1,0,0,1,0,0
1,3,0,0.7407108753870755,0,0,-0.4888542575852486,0,0,1,0,1,0,0,0
0,3,0,-0.2583370877897099,0,0,-0.4863374216869257,0,0,1,0,1,0,0,0
0,3,1,-0.6425863043961658,1,0,-0.4505983519307405,1,0,1,1,0,0,0,0
0,3,0,-0.10463740114712752,1,0,-0.32928686163157667,1,0,1,0,1,0,0,0
0,3,1,-0.719436147717457,0,0,-0.47400492578514347,0,0,1,1,0,0,0,0
0,2,0,0.35646165878061953,1,0,-0.22559322262067316,1,0,1,0,1,0,0,0
0,3,0,1.6629089952425695,0,0,-0.49237782784290063,0,0,1,0,1,0,0,0
1,2,0,-2.025883484179407,1,1,-0.2708962687904854,2,0,1,0,0,0,0,0
0,3,0,-0.6425863043961658,0,0,-0.4918744606632361,0,0,1,0,1,0,0,0
0,3,1,-0.10463740114712752,3,1,-0.13565761536436197,4,0,1,1,0,0,0,0
0,3,0,-0.10463740114712752,0,0,-0.4894421904510968,0,0,1,0,1,0,0,0
0,3,0,-0.10463740114712752,0,0,-0.5103319284071769,0,1,0,0,1,0,0,0
1,1,1,0.27961181545932834,1,0,1.163700193253568,1,1,0,1,0,0,0,0
0,2,0,-0.10463740114712752,0,0,-0.6484216535389205,0,0,1,0,1,0,0,0
1,3,0,1.1249600919935314,0,0,-0.4888542575852486,0,0,1,0,1,0,0,0
0,3,1,-0.10463740114712752,0,0,-0.4863374216869257,0,0,1,0,0,1,0,0
1,2,1,0.35646165878061953,1,1,0.005955680025033696,2,0,1,0,0,1,0,0
1,2,1,-0.8731358343600393,0,2,-0.3866707201133388,2,0,1,1,0,0,0,0
0,2,0,0.04906228549545483,0,0,-0.3866707201133388,0,0,1,0,1,0,0,0
0,3,1,-1.4879345809303688,0,2,-0.1621689579829361,2,0,1,1,0,0,0,0
0,3,0,-0.10463740114712752,0,0,-0.4894421904510968,0,0,0,0,1,0,0,0
0,3,0,-0.6425863043961658,0,0,-0.49271407711891657,0,1,0,0,1,0,0,0
0,3,0,-0.027787557825836348,0,0,-0.4898609919445778,0,0,1,0,1,0,0,0
0,3,1,-0.10463740114712752,1,1,-0.35848215805212236,2,0,1,0,0,1,0,0
0,3,0,-0.8731358343600393,1,1,-0.2414492887801075,2,0,1,0,1,0,0,0
0,3,0,-0.10463740114712752,0,0,-0.5024451714361923,0,0,1,0,1,0,0,0
1,2,1,-0.10463740114712752,1,0,-0.12491978668775715,1,0,1,0,0,1,0,0
1,2,1,-0.7962859910387481,0,0,-0.12491978668775715,0,0,1,1,0,0,0,0
0,3,0,-0.10463740114712752,0,0,-0.49237782784290063,0,1,0,0,1,0,0,0
1,3,0,0.20276197213803718,0,0,-0.4863374216869257,0,0,1,0,1,0,0,0
1,1,0,-0.10463740114712752,0,0,-0.11384570873513637,0,0,1,0,1,0,0,0
1,3,1,-0.10463740114712752,1,0,-0.32425318983493084,1,0,1,0,0,1,0,0
1,2,1,0.9712604053509489,1,0,-0.12491978668775715,1,0,1,0,0,1,0,0
0,3,0,-0.9499856776813305,0,0,-0.5049620073345151,0,0,1,0,1,0,0,0
0,1,0,1.5860591519212783,1,0,0.4771073601910807,1,0,1,0,1,0,0,0
1,1,1,-1.180535207645204,1,2,1.7677408088510642,3,0,1,1,0,0,0,0
0,3,1,-0.6425863043961658,2,2,0.04370821849987721,4,0,1,1,0,0,0,0
1,2,1,-0.41203677443229225,2,3,-0.2708962687904854,5,0,1,0,0,1,0,0
0,1,0,2.661956958419355,1,4,4.647001076532463,5,0,1,0,1,0,0,0
0,2,0,0.12591212881674602,0,0,-0.43700743807979686,0,0,1,0,1,0,0,0
1,2,1,1.2018099353148226,1,1,-0.11988611489111134,2,0,1,0,0,1,0,0
0,3,0,-0.719436147717457,0,0,-0.45714212526638004,0,0,1,0,1,0,0,0
0,3,0,-0.33518693111100106,1,0,-0.4918744606632361,1,0,1,0,1,0,0,0
1,2,1,-0.10463740114712752,0,0,-0.3866707201133388,0,0,1,0,0,1,0,0
1,3,0,-0.10463740114712752,0,0,-0.48507900373776425,0,0,1,0,1,0,0,0
1,1,0,-1.949033640858116,0,2,0.9997696105865636,2,0,1,0,0,0,0,0
1,2,1,-1.2573850509664952,0,1,-0.255795253400548,1,0,1,1,0,0,0,0
1,1,0,0.35646165878061953,0,0,-0.11384570873513637,0,0,1,0,1,0,0,0
1,3,1,-1.8721837975368247,2,1,-0.26066180729354516,3,0,0,1,0,0,0,0
1,1,0,1.7397588385638607,0,0,-0.034313694348132716,0,0,1,0,0,0,1,0
0,2,0,0.5101613454232019,1,2,-0.08968408411123653,3,0,1,0,1,0,0,0
0,3,0,-0.10463740114712752,1,0,-0.2463983948905696,1,0,1,0,1,0,0,0
0,1,0,0.04906228549545483,0,0,-0.08968408411123653,0,0,0,0,1,0,0,0
1,1,0,1.5092093085999871,1,0,1.145663540471827,1,0,0,0,1,0,0,0
0,3,0,-0.10463740114712752,0,0,-0.4863374216869257,0,0,1,0,1,0,0,0
1,3,0,-0.027787557825836348,0,0,-0.4894421904510968,0,0,0,0,1,0,0,0
0,1,0,2.738806801740646,0,0,-0.11384570873513637,0,0,1,0,1,0,0,0
1,1,1,-0.10463740114712752,1,0,0.395813560675251,1,0,1,0,0,1,0,0
1,2,1,1.5860591519212783,0,0,-0.43700743807979686,0,0,1,1,0,0,0,0
0,3,0,-0.10463740114712752,0,0,-0.49237782784290063,0,1,0,0,1,0,0,0
1,1,0,1.432359465278696,0,0,-0.11384570873513637,0,0,1,0,1,0,0,0
0,3,0,0.35646165878061953,0,0,-0.4863374216869257,0,0,1,0,1,0,0,0
0,1,0,1.3555096219574048,0,0,0.12676380314453292,0,0,1,0,1,0,0,0
0,2,0,1.432359465278696,0,0,-0.3866707201133388,0,0,1,0,1,0,0,0
0,3,0,-0.10463740114712752,0,0,-0.4863374216869257,0,0,1,0,1,0,0,0
0,3,0,0.6638610320657843,0,0,-0.5064721088735089,0,0,1,0,1,0,0,0
0,2,0,-0.10463740114712752,0,0,-0.6484216535389205,0,0,1,0,1,0,0,0
0,1,0,2.0471582118490255,0,0,-0.11384570873513637,0,0,1,0,1,0,0,0
0,3,0,-0.10463740114712752,0,0,-0.4928811950225652,0,1,0,0,1,0,0,0
1,3,1,-2.1987956316523123,2,1,-0.26066180729354516,3,0,0,1,0,0,0,0
0,3,0,-0.10463740114712752,0,0,-0.5024451714361923,0,0,1,0,1,0,0,0
0,3,0,0.6638610320657843,0,0,-0.47400492578514347,0,0,1,0,1,0,0,0
1,2,1,0.27961181545932834,1,2,-0.08968408411123653,3,0,1,0,0,1,0,0
1,2,1,-0.48888661775358344,0,0,-0.3707300882677209,0,0,0,0,0,1,0,0
0,3,1,-0.5657364610748746,0,0,-0.45034666834090825,0,0,1,1,0,0,0,0
0,1,0,-0.10463740114712752,0,0,0.39858208016340624,0,0,1,0,1,0,0,0
0,2,0,0.35646165878061953,1,0,-0.22559322262067316,1,0,1,0,1,0,0,0
0,3,0,-0.027787557825836348,1,0,-0.5065566745596926,1,0,1,0,1,0,0,0
0,3,0,-0.5657364610748746,0,0,-0.4969926981460655,0,0,1,0,1,0,0,0
1,3,1,-2.1027333275006983,0,1,-0.4010166847337793,1,0,1,1,0,0,0,0
0,3,0,-1.56478442425166,5,2,0.2958951755118318,7,0,1,0,0,0,0,0
0,2,0,-0.10463740114712752,0,0,-0.6484216535389205,0,0,1,0,1,0,0,0
0,3,0,1.5860591519212783,0,0,-0.4863374216869257,0,0,1,0,1,0,0,0
1,3,1,2.585107115098064,0,0,-0.455380340137554,0,0,1,0,0,1,0,0
1,1,0,-0.33518693111100106,1,0,1.1854295476653287,1,0,0,0,1,0,0,0
0,3,1,-0.10463740114712752,3,1,-0.13565761536436197,4,0,1,1,0,0,0,0
1,1,1,0.4333115021019107,1,0,1.163700193253568,1,0,1,0,0,1,0,0
0,1,0,2.200857898491608,0,0,-0.05042144409739929,0,0,0,0,1,0,0,0
0,3,0,0.04906228549545483,0,0,-0.4863374216869257,0,0,1,0,1,0,0,0
1,3,0,-1.56478442425166,1,1,-0.32828012727224753,2,0,1,0,0,0,0,0
0,3,0,-0.10463740114712752,1,0,-0.2463983948905696,1,0,1,0,1,0,0,0
0,3,0,-0.6425863043961658,0,0,-0.5024451714361923,0,0,1,0,1,0,0,0
0,1,0,1.9703083685277343,0,0,-0.034313694348132716,0,0,1,0,1,0,0,0
0,1,0,3.1999058616683933,0,0,0.3483299278831318,0,0,0,0,1,0,0,0
0,3,0,-0.6425863043961658,0,0,-0.4863374216869257,0,0,1,0,1,0,0,0
0,3,0,-0.10463740114712752,0,0,-0.3573083057891445,0,0,0,0,1,0,0,0
1,1,1,1.893458525206443,1,0,0.9274538680872313,1,0,0,1,0,0,0,0
0,3,0,-0.10463740114712752,0,0,-0.3443878770215141,0,0,1,0,1,0,0,0
0,1,1,-0.33518693111100106,1,2,2.4029901895877646,3,0,1,0,0,1,0,0
0,3,0,-0.41203677443229225,0,0,-0.49145565916975514,0,0,1,0,1,0,0,0
0,3,0,-0.9499856776813305,0,0,-0.47400492578514347,0,0,1,0,1,0,0,0
0,3,1,-0.6425863043961658,0,0,-0.49237782784290063,0,1,0,1,0,0,0,0
0,3,1,-0.10463740114712752,0,0,-0.4948100980550399,0,1,0,1,0,0,0,0
0,3,1,0.5870111887444931,0,0,-0.455380340137554,0,0,1,1,0,0,0,0
1,1,1,-1.0268355210026217,0,0,1.093228788100527,0,0,1,1,0,0,0,0
0,1,0,-0.8731358343600393,1,0,1.5442457810799908,1,0,0,0,1,0,0,0
1,2,1,0.27961181545932834,0,2,-0.12491978668775715,2,0,1,0,0,1,0,0
1,1,0,-0.10463740114712752,0,0,-0.11384570873513637,0,0,1,0,1,0,0,0
0,3,0,-0.10463740114712752,0,0,-0.1948878246611338,0,0,1,0,1,0,0,0
1,3,0,-0.2583370877897099,0,0,0.48910360681684706,0,0,1,0,1,0,0,0
1,3,0,-0.027787557825836348,0,0,-0.49237782784290063,0,1,0,0,1,0,0,0
0,3,0,-0.10463740114712752,0,0,-0.4863374216869257,0,0,1,0,1,0,0,0
1,1,0,0.5101613454232019,0,0,-0.11913106412161445,0,0,1,0,1,0,0,0
1,1,1,1.893458525206443,1,0,0.5475787653441219,1,0,0,0,0,1,0,0
0,3,0,-0.41203677443229225,0,0,-0.4974960653257301,0,0,1,0,1,0,0,0
0,1,0,1.3555096219574048,0,0,0.036576512298389464,0,0,1,0,1,0,0,0
1,2,1,0.35646165878061953,0,0,-0.43700743807979686,0,0,1,0,0,1,0,0
0,3,0,-0.10463740114712752,0,0,-0.1621689579829361,0,1,0,0,1,0,0,0
1,2,1,0.5101613454232019,1,0,-0.12491978668775715,1,0,1,0,0,1,0,0
0,3,0,0.20276197213803718,0,0,-0.4894421904510968,0,0,1,0,1,0,0,0
1,1,1,0.04906228549545483,0,0,1.2341715984066093,0,0,1,1,0,0,0,0
0,3,0,-0.5657364610748746,0,0,-0.4894421904510968,0,0,1,0,1,0,0,0
0,3,0,-0.10463740114712752,0,0,-0.5029485386158568,0,0,0,0,1,0,0,0
1,1,1,1.1249600919935314,0,1,0.5189714017894245,1,0,0,0,0,1,0,0
0,3,0,-0.10463740114712752,0,0,-0.5028639729296732,0,0,0,0,1,0,0,0
0,3,0,0.8559856403690123,0,0,-0.49237782784290063,0,1,0,0,1,0,0,0
1,2,1,1.5860591519212783,0,0,-0.43700743807979686,0,0,1,1,0,0,0,0
0,1,0,-0.10463740114712752,0,0,3.817033162951754,0,0,1,0,1,0,0,0
0,3,0,0.7407108753870755,0,0,-0.4888542575852486,0,0,1,0,1,0,0,0
0,2,0,-0.48888661775358344,2,1,-0.41687275089321363,3,0,1,0,1,0,0,0
1,2,1,-2.1027333275006983,1,1,-0.12491978668775715,2,0,1,1,0,0,0,0
0,3,0,-0.10463740114712752,0,0,-0.5028639729296732,0,0,0,0,1,0,0,0
0,3,0,-0.9499856776813305,1,1,-0.5028639729296732,2,0,0,0,1,0,0,0
1,3,1,-0.10463740114712752,0,2,-0.19824427701513722,2,0,0,0,0,1,0,0
0,3,1,0.04906228549545483,0,0,-0.47400492578514347,0,0,1,1,0,0,0,0
1,2,1,-1.7184841108942424,0,2,-0.11988611489111134,2,0,1,1,0,0,0,0
0,1,0,1.2018099353148226,0,0,-0.11384570873513637,0,0,1,0,0,0,1,0
1,1,1,0.04906228549545483,0,0,1.4944124302931971,0,0,0,1,0,0,0,0
0,3,0,-0.10463740114712752,0,0,-0.35646868933346404,0,0,1,0,1,0,0,0
1,1,1,-0.5657364610748746,0,2,0.3482453621969482,2,0,0,1,0,0,0,0
1,1,1,0.5101613454232019,0,2,0.7811411367084872,2,0,1,1,0,0,0,0
0,3,1,-1.56478442425166,4,2,-0.01870931177853076,6,0,1,1,0,0,0,0
0,3,1,-1.4110847376090776,4,2,-0.01870931177853076,6,0,1,1,0,0,0,0
1,2,0,0.20276197213803718,1,0,-0.12491978668775715,1,0,1,0,1,0,0,0
0,1,0,1.5860591519212783,1,0,1.4944124302931971,1,0,0,0,1,0,0,0
0,1,0,2.661956958419355,0,0,-0.12491978668775715,0,0,1,0,1,0,0,0
1,2,1,-0.7962859910387481,1,0,-0.12491978668775715,1,0,1,0,0,1,0,0
1,2,0,-0.10463740114712752,0,0,-0.3693045524149108,0,0,0,0,1,0,0,0
0,3,0,0.27961181545932834,1,1,-0.2351571990343002,2,0,1,0,1,0,0,0
1,2,0,-1.6416342675729512,1,1,0.09152810056801232,2,0,1,0,0,0,0,0
1,1,0,-0.9499856776813305,0,2,1.5841789061771412,2,0,0,0,1,0,0,0
0,2,0,-0.1814872444684187,0,0,-0.12491978668775715,0,0,1,0,1,0,0,0
0,3,0,-0.10463740114712752,0,0,-0.49078316061772326,0,1,0,0,1,0,0,0
1,3,0,-0.5657364610748746,0,0,-0.5029485386158568,0,0,0,0,1,0,0,0
1,3,1,-0.5657364610748746,0,0,-0.4918744606632361,0,0,1,1,0,0,0,0
0,1,0,2.5082572717767726,0,0,-0.11384570873513637,0,0,1,0,1,0,0,0
1,1,1,1.432359465278696,1,0,0.1489119590497745,1,0,0,0,0,0,0,1
0,1,0,-0.10463740114712752,0,0,3.9327230485884233,0,0,0,0,1,0,0,0
1,1,1,0.7407108753870755,1,1,0.955306180872432,2,0,1,0,0,1,0,0
1,3,1,0.5101613454232019,1,0,-0.29807809649237277,1,0,1,0,0,1,0,0
0,3,0,-0.10463740114712752,0,0,-0.49237782784290063,0,1,0,0,1,0,0,0
0,3,0,0.8175607187083667,0,0,-0.4894421904510968,0,0,1,0,1,0,0,0
0,2,0,-0.10463740114712752,0,0,-0.3766033765200472,0,0,1,0,1,0,0,0
0,3,0,-0.10463740114712752,0,0,-0.4863374216869257,0,0,1,0,1,0,0,0
0,3,1,-0.10463740114712752,0,0,-0.4863374216869257,0,0,1,1,0,0,0,0
0,3,0,-0.41203677443229225,2,0,-0.1621689579829361,2,0,1,0,1,0,0,0
0,3,0,-0.7962859910387481,0,0,-0.4894421904510968,0,0,1,0,1,0,0,0
0,3,1,-0.027787557825836348,0,4,-0.22408312108167944,4,0,1,0,0,1,0,0
0,3,0,-0.10463740114712752,0,0,-0.5028639729296732,0,0,0,0,1,0,0,0
1,3,0,0.20276197213803718,0,0,-0.4902797934380587,0,0,1,0,1,0,0,0
1,2,0,2.5082572717767726,0,0,-0.43700743807979686,0,0,1,0,1,0,0,0
1,1,1,1.816608681885152,2,0,0.38809593507663365,2,0,1,0,0,1,0,0
1,1,0,0.5101613454232019,0,0,-0.11711759540295616,0,0,1,0,1,0,0,0
1,3,1,-0.10463740114712752,0,0,-0.49237782784290063,0,1,0,1,0,0,0,0
0,3,0,-1.0268355210026217,0,0,-0.4863374216869257,0,0,1,0,1,0,0,0
0,3,0,-0.7962859910387481,0,0,-0.35646868933346404,0,0,1,0,1,0,0,0
1,2,1,0.35646165878061953,0,0,-0.3866707201133388,0,0,1,1,0,0,0,0
1,1,1,0.7407108753870755,1,0,0.4771073601910807,1,0,1,0,0,1,0,0
0,3,1,-0.10463740114712752,1,0,-0.3573083057891445,1,0,0,0,0,1,0,0
1,3,0,0.20276197213803718,0,0,-0.4888542575852486,0,0,1,0,1,0,0,0
1,2,1,-0.33518693111100106,1,1,-0.04438103794142432,2,0,1,1,0,0,0,0
1,1,1,0.7407108753870755,1,1,1.5841789061771412,2,0,0,0,0,1,0,0
0,2,0,1.893458525206443,0,0,-0.12491978668775715,0,0,1,0,1,0,0,0
0,1,0,0.5101613454232019,0,0,0.15948266982273065,0,0,0,0,1,0,0,0
0,3,0,-0.10463740114712752,0,0,-0.47299819142581434,0,0,0,0,1,0,0,0
1,1,1,-0.8731358343600393,0,2,0.955306180872432,2,0,1,1,0,0,0,0
0,2,0,1.3555096219574048,0,0,-0.3464013457401724,0,0,1,0,1,0,0,0
1,1,0,2.3545575851341902,1,1,0.9462455716384695,2,0,0,0,1,0,0,0
0,3,0,-0.5657364610748746,0,0,-0.4863374216869257,0,0,1,0,1,0,0,0
0,3,0,-0.10463740114712752,0,0,-0.4863374216869257,0,0,1,0,1,0,0,0
0,3,0,0.4333115021019107,0,0,-0.5049620073345151,0,0,1,0,1,0,0,0
1,1,1,1.7397588385638607,1,0,0.9274538680872313,1,0,0,0,0,1,0,0
0,3,0,1.3555096219574048,0,0,-0.5024451714361923,0,0,1,0,1,0,0,0
0,3,1,-0.10463740114712752,0,2,-0.49237782784290063,2,1,0,1,0,0,0,0
0,2,0,0.5870111887444931,1,0,-0.12491978668775715,1,0,1,0,1,0,0,0
0,3,0,0.5101613454232019,1,1,-0.1621689579829361,2,0,1,0,1,0,0,0
1,2,1,-0.10463740114712752,0,0,0.016023023618325298,0,0,1,1,0,0,0,0
0,3,0,1.5092093085999871,0,0,-0.6484216535389205,0,0,1,0,1,0,0,0
0,3,0,-0.10463740114712752,0,0,-0.5029485386158568,0,0,0,0,1,0,0,0
1,1,0,1.5092093085999871,1,0,0.49782998024351216,1,0,0,0,0,0,0,1
1,2,1,-0.41203677443229225,2,1,-0.10478509950117394,3,0,1,0,0,1,0,0
0,3,0,-0.10463740114712752,0,0,-0.4894421904510968,0,0,1,0,1,0,0,0
0,1,0,-0.10463740114712752,0,0,0.2052890831722074,0,0,1,0,1,0,0,0
0,3,0,1.1249600919935314,0,0,-0.4863374216869257,0,0,1,0,1,0,0,0
1,1,0,0.4333115021019107,0,0,-0.11384570873513637,0,0,0,0,1,0,0,0
0,3,0,0.5101613454232019,1,0,-0.3353272677875516,1,0,1,0,1,0,0,0
0,3,0,0.04906228549545483,0,0,-0.4894421904510968,0,0,1,0,1,0,0,0
1,1,0,-0.1814872444684187,0,0,-0.034313694348132716,0,0,1,0,1,0,0,0
1,2,1,-0.5657364610748746,1,2,0.18876253192945994,3,0,0,0,0,1,0,0
1,1,1,0.8175607187083667,0,0,2.441497778832105,0,0,1,1,0,0,0,0
0,3,1,0.7407108753870755,1,5,-0.01870931177853076,6,0,1,0,0,1,0,0
0,3,0,-0.10463740114712752,0,0,-0.5064721088735089,0,0,1,0,1,0,0,0
